"","X","Gene_symbol",".T0.s1",".T0.s2",".T0.s3",".T96.s4",".T96.s5",".T96.s6"
"14123",14123,"Sebox",4.805100878,3.142199446,0.971178669,2.430157182,2.106944288,2.029792332
"14124",14124,"Sec11a",677.5192239,741.5590692,674.9691751,645.2067318,607.8534271,689.1144967
"14125",14125,"Sec11c",586.2223072,662.2185332,684.6809618,771.5749053,732.1631401,777.4104632
"14126",14126,"Sec13",784.1924634,833.468403,800.2512234,590.5281952,604.6930107,727.6805511
"14127",14127,"Sec14l1",1658.720823,1685.004453,1733.553925,1518.848239,1473.807529,1477.688818
"14128",14128,"Sec14l2",0.961020176,4.713299169,0.971178669,4.860314364,3.160416432,4.059584664
"14129",14129,"Sec16a",1711.576933,1487.831438,1541.260548,1872.436109,1809.865143,1815.649241
"14130",14130,"Sec16b",50.93406931,53.41739058,44.67421878,91.13089433,68.47568936,53.7894968
"14131",14131,"Sec22a",84.56977546,91.12378393,98.08904559,111.7872304,102.186798,140.0556709
"14132",14132,"Sec22b",275.8127904,292.2245485,254.4488113,275.8228402,317.0951153,309.5433306
"14133",14133,"Sec22c",98.02405792,139.8278753,169.9562671,134.8737236,111.6680473,123.8173323
"14134",14134,"Sec23a",845.6977546,772.9810637,908.0520557,1291.628542,1315.786708,1256.441454
"14135",14135,"Sec23b",833.2044923,829.5406537,846.8677996,787.370927,726.8957794,775.3806709
"14136",14136,"Sec23ip",1220.495623,1222.315584,1116.85547,827.4685205,795.3714687,827.1403753
"14137",14137,"Sec24a",618.8969931,566.3814501,572.0242362,588.0980381,507.7735734,591.6844648
"14138",14138,"Sec24b",1464.594748,1252.166479,1292.638809,1284.338071,1181.995746,1227.009465
"14139",14139,"Sec24c",1004.266084,1011.788222,928.4468078,933.1803579,779.5693866,927.6150958
"14140",14140,"Sec24d",301.7603352,276.5135512,289.4112434,827.4685205,781.6763309,860.6319488
"14141",14141,"Sec31a",2184.398859,2061.282836,2210.402651,1737.562385,1900.463748,1915.109065
"14142",14142,"Sec31b",0,3.142199446,0,2.430157182,0,6.089376996
"14143",14143,"Sec61a1",2939.760717,2802.056356,2815.446962,2450.813518,2473.552594,2385.00599
"14144",14144,"Sec61a2",445.9133615,408.4859279,451.5980812,500.6123795,511.987462,524.7013178
"14145",14145,"Sec61b",341.1621624,356.6396371,323.4024968,431.3528998,361.3409454,433.3606629
"14146",14146,"Sec61g",601.59863,691.2838781,540.9465188,821.3931275,761.6603601,969.2258386
"14147",14147,"Sec62",1852.846899,2125.697925,1782.112858,1805.606786,1725.587372,1935.406989
"14148",14148,"Sec63",3011.837231,3220.754432,3050.4722,3070.5036,3200.448373,3070.060902
"14149",14149,"Secisbp2",167.2175106,150.0400235,153.4462297,87.48565855,136.9513787,129.9067093
"14150",14150,"Secisbp2l",1462.672707,1419.4886,1494.643972,1950.201139,1746.656815,1883.647284
"14151",14151,"Sectm1a",3.844080703,16.49654709,12.6253227,10.93570732,10.53472144,9.134065494
"14152",14152,"Seh1l",940.838752,857.0348988,814.8189035,513.978244,542.5381542,578.4908146
"14153",14153,"Sel1l",1696.20061,1604.092817,1509.211652,2882.166418,2822.251874,2993.94369
"14154",14154,"Sel1l3",751.5177774,794.9764598,876.9743383,1187.131783,1228.34852,1179.309345
"14155",14155,"Sele",40.36284738,31.42199446,38.84714677,0,1.053472144,0
"14156",14156,"Selenbp1",23.06448422,14.92544737,24.27946673,34.02220055,21.06944288,32.47667731
"14157",14157,"Selenof",891.826723,1043.995766,924.5620931,845.6946994,694.2381429,787.5594249
"14158",14158,"Selenoh",180.671793,241.9493573,143.734443,87.48565855,119.0423523,134.9811901
"14159",14159,"Selenoi",1000.422003,1004.718273,1085.777752,861.490721,865.9541024,786.5445287
"14160",14160,"Selenok",797.6467458,886.8857936,882.8014103,890.6526072,937.5902082,1047.372843
"14161",14161,"Selenok-ps1",0,0.785549861,0,1.215078591,2.106944288,7.104273162
"14162",14162,"Selenom",224.8787211,135.900126,218.5152006,166.465767,142.2187394,189.7855831
"14163",14163,"Selenon",1069.615456,998.4338739,1198.434478,447.1489215,482.490242,481.0607827
"14164",14164,"Selenoo",97.06303774,90.33823406,95.17550958,69.25947969,51.62013506,73.07252396
"14165",14165,"Selenop",0.961020176,0.785549861,2.913536008,0,7.374305008,1.014896166
"14166",14166,"Selenos",465.133765,383.3483324,415.6644704,498.1822223,446.6721891,522.6715255
"14167",14167,"Selenot",3059.888239,3086.425406,2816.418141,1968.427317,1872.02,2162.74373
"14168",14168,"Selenov",2.883060527,5.49884903,9.711786692,3.645235773,8.427777152,5.07448083
"14169",14169,"Selenow",233.5279027,241.1638075,209.7745926,222.3593822,194.8923466,249.6644568
"14170",14170,"Sem1",2071.959499,2168.903167,1837.470042,1743.637778,1847.790141,2045.015775
"14171",14171,"Sema3b",6.72714123,12.56879778,0,14.58094309,32.65763646,40.59584664
"14172",14172,"Sema3f",217.1905597,181.462018,202.9763419,330.5013768,288.6513675,291.2751997
"14173",14173,"Sema3g",51.89508949,36.13529363,35.93361076,155.5300597,139.058323,144.1152556
"14174",14174,"Sema4a",56.70019037,50.27519113,49.53011213,86.27057996,80.06388294,79.16190095
"14175",14175,"Sema4b",512.2237536,564.0248005,639.0355643,489.6766722,494.0784355,461.7777556
"14176",14176,"Sema4c",517.0288545,562.4537008,487.5316919,845.6946994,733.2166122,743.9188897
"14177",14177,"Sema4d",1228.183785,1209.746787,1357.70778,1356.027708,1380.048509,1236.14353
"14178",14178,"Sema4f",17.29836316,23.56649584,18.45239472,86.27057996,86.38471581,75.10231629
"14179",14179,"Sema4g",33.63570615,35.34974376,26.22182407,38.88251491,60.04791221,50.7448083
"14180",14180,"Sema5b",3.844080703,3.142199446,0.971178669,2.430157182,4.213888576,4.059584664
"14181",14181,"Sema6a",433.4200992,364.4951357,395.2697184,777.6502983,726.8957794,659.6825079
"14182",14182,"Sema6b",65.34937195,57.34513988,86.43490156,144.5943523,160.1277659,149.1897364
"14183",14183,"Sema6c",41.32386755,38.49194321,38.84714677,74.11979405,90.59860438,73.07252396
"14184",14184,"Sema6d",1102.290142,1065.991162,937.1874158,1245.455556,1233.615881,1124.504952
"14185",14185,"Sema7a",4.805100878,5.49884903,7.769429354,1.215078591,1.053472144,4.059584664
"14186",14186,"Senp1",1330.051923,1280.446274,1371.304281,874.8565855,796.4249409,775.3806709
"14187",14187,"Senp2",1691.395509,1724.281946,1645.176666,1408.276087,1253.631851,1391.422644
"14188",14188,"Senp3",711.15493,685.785029,850.7525142,590.5281952,608.9068992,603.8632188
"14189",14189,"Senp5",1211.846442,1095.842057,1144.048472,1256.391263,1275.754766,1287.903235
"14190",14190,"Senp6",1253.170309,1119.408553,1093.547182,1185.916705,1200.958244,1154.951837
"14191",14191,"Senp7",390.1741913,439.9079224,429.2609718,388.8251491,373.9826111,369.4222044
"14192",14192,"Senp8",115.3224211,91.12378393,120.426155,127.5832521,151.6999887,161.3684904
"14193",14193,"Sephs1",1093.64096,1083.273259,1006.141101,879.7168999,989.2103432,1059.551597
"14194",14194,"Sephs2",727.492273,710.1370747,739.0669673,718.1114473,701.6124479,743.9188897
"14195",14195,"Sepsecs",178.7497527,131.9723767,136.9361924,181.0467101,144.3256837,133.9662939
"14196",14196,"Septin1",3.844080703,5.49884903,2.913536008,3.645235773,3.160416432,9.134065494
"14197",14197,"Septin10",1079.225657,1039.282467,903.1961624,1046.182667,1030.295757,1096.087859
"14198",14198,"Septin11",2491.925316,2394.355978,2326.944091,1986.653496,1856.217918,1978.032628
"14199",14199,"Septin2",2540.937345,2428.920172,2677.539591,1907.673388,1882.554721,1969.913458
"14200",14200,"Septin3",31.7136658,47.13299169,27.19300274,82.62534419,99.02638154,102.5045128
"14201",14201,"Septin4",6.72714123,15.71099723,9.711786692,14.58094309,20.01597074,16.23833866
"14202",14202,"Septin5",1949.909936,1937.951508,2118.140678,2486.050797,2412.45121,2324.11222
"14203",14203,"Septin6",1386.752114,1421.845249,1372.27546,1018.235859,1032.402701,1091.013379
"14204",14204,"Septin7",3226.14473,3232.53768,2925.190152,2006.094754,1977.367214,2051.105152
"14205",14205,"Septin8",1806.71793,1809.906881,1984.118021,2381.554038,2331.333855,2426.616733
"14206",14206,"Septin9",4248.670197,4244.325901,4030.391477,3721.785724,3764.055971,4018.988818
"14207",14207,"Serac1",70.15447282,60.48733933,94.20433091,117.8626233,130.6305459,127.8769169
"14208",14208,"Serbp1",12048.30994,12337.06057,12217.42766,7769.212511,7866.276499,8451.040375
"14209",14209,"Serf1",536.249258,465.045518,484.6181559,405.8362494,398.2124704,447.5692092
"14210",14210,"Serf2",1250.287249,1288.301773,1177.068547,1455.664152,1314.733236,1564.969888
"14211",14211,"Sergef",207.5803579,210.5273629,204.9186992,241.8006396,229.6569274,216.1728834
"14212",14212,"Serhl",24.98652457,32.99309418,20.39475205,49.81822223,38.97846933,69.01293929
"14213",14213,"Serinc1",2856.151962,2887.681291,2972.777906,4082.664066,3844.119853,3752.071126
"14214",14214,"Serinc2",105.7122193,99.7648324,121.3973337,155.5300597,124.309713,124.8322284
"14215",14215,"Serinc3",706.3498291,744.7012686,613.7849189,1240.595241,1218.867271,1254.411661
"14216",14216,"Serinc4",2.883060527,1.571099723,3.884714677,4.860314364,2.106944288,5.07448083
"14217",14217,"Serinc5",172.9836316,146.1122742,162.1868378,277.0379188,272.8492853,273.0070687
"14218",14218,"Serp1",1341.584165,1347.218012,1114.913112,2043.76219,1850.950557,2145.490495
"14219",14219,"Serp2",39.4018272,41.63414266,44.67421878,60.75392955,58.99444006,53.7894968
"14220",14220,"Serpina1a",0,3.927749307,0,0,1.053472144,4.059584664
"14221",14221,"Serpina1b",11.53224211,2.356649584,7.769429354,42.52775069,38.97846933,27.40219648
"14222",14222,"Serpina1d",38.44080703,55.77404016,61.18425616,453.2243145,529.8964884,481.0607827
"14223",14223,"Serpinb1a",4.805100878,7.855498614,0,1.215078591,0,4.059584664
"14224",14224,"Serpinb1c",3.844080703,2.356649584,2.913536008,0,1.053472144,5.07448083
"14225",14225,"Serpinb6a",98.9850781,97.40818282,101.9737603,241.8006396,259.1541474,244.589976
"14226",14226,"Serpinb6d",0,0,0,6.075392955,2.106944288,11.16385783
"14227",14227,"Serpinb9",16.33734299,21.20984626,15.53885871,24.30157182,18.96249859,27.40219648
"14228",14228,"Serpinb9b",0,0,0,2.430157182,7.374305008,9.134065494
"14229",14229,"Serpine1",53.81712984,36.92084349,56.32836281,15.79602168,9.481249296,10.14896166
"14230",14230,"Serpinf1",32.67468597,35.34974376,26.22182407,95.99120869,120.0958244,112.6534744
"14231",14231,"Serpinf2",1.922040351,1.571099723,0,3.645235773,5.26736072,6.089376996
"14232",14232,"Serping1",21.14244386,14.92544737,33.02007475,52.24837941,74.79652222,55.81928913
"14233",14233,"Serpinh1",7.688161405,7.855498614,5.827072015,21.87141464,26.3368036,17.25323482
"14234",14234,"Serpini1",116.2834413,164.9654709,111.685547,387.6100705,360.2874732,373.4817891
"14235",14235,"Sertad1",138.3869053,152.3966731,192.2933765,92.34597292,83.22429938,71.04273162
"14236",14236,"Sertad2",681.3633046,682.6428296,639.0355643,727.832076,618.3881485,611.9823881
"14237",14237,"Sertad3",28.83060527,36.13529363,35.93361076,40.0975935,34.76458075,23.34261182
"14238",14238,"Sertad4",780.3483827,729.7758213,741.9805033,415.5568781,423.4958019,350.1391773
"14239",14239,"Sesn1",163.3734299,142.9700748,171.8986245,206.5633605,148.5395723,228.3516374
"14240",14240,"Sesn2",157.6073088,146.1122742,107.8008323,490.8917508,483.5437141,473.9565095
"14241",14241,"Sesn3",126.8546632,120.9746787,161.2156591,218.7141464,205.4270681,241.5452875
"14242",14242,"Sestd1",0,6.284398891,9.711786692,3.645235773,8.427777152,6.089376996
"14243",14243,"Set",14608.46769,14430.55095,14404.52202,8110.649595,8308.7348,8469.308506
"14244",14244,"Setbp1",316.1756378,265.5158532,270.9588487,512.7631654,527.7895441,562.252476
"14245",14245,"Setd1a",1411.738638,1491.759187,1582.050052,1371.823729,1330.535318,1365.035343
"14246",14246,"Setd1b",1011.954245,938.7320844,942.0433091,931.9652793,923.8950703,816.9914137
"14247",14247,"Setd2",2542.859385,2556.179249,2542.545756,1983.008261,1766.672785,1844.066334
"14248",14248,"Setd3",1230.105825,1299.299471,1377.131353,952.6216154,995.5311761,1006.776997
"14249",14249,"Setd4",41.32386755,47.13299169,56.32836281,54.6785366,63.20832864,57.84908146
"14250",14250,"Setd5",2901.31991,2751.781165,2794.081031,2727.851437,2730.599797,2606.253354
"14251",14251,"Setd6",142.230986,187.7464169,131.1091203,138.5189594,148.5395723,142.0854632
"14252",14252,"Setd7",2260.319453,2195.611863,2369.675953,1528.568868,1577.0478,1662.39992
"14253",14253,"Setdb1",1009.071184,937.1609847,993.5157786,867.566114,888.0770174,753.0529552
"14254",14254,"Setdb2",206.6193378,102.121482,77.69429354,121.5078591,109.561103,117.7279553
"14255",14255,"Setmar",26.90856492,12.56879778,34.96243209,27.94680759,28.44374789,13.19365016
"14256",14256,"Setx",3200.197185,2973.306226,3123.3106,3066.858364,2768.524794,2810.247484
"14257",14257,"Sez6",299.8382948,283.5835,351.5666783,275.8228402,267.5819246,253.7240415
"14258",14258,"Sez6l",0.961020176,5.49884903,1.942357338,9.720628728,11.58819358,5.07448083
"14259",14259,"Sez6l2",1226.261744,1236.455482,1223.685123,2624.569757,2630.519944,2773.711222
"14260",14260,"Sf1",4426.458929,4652.026279,4572.309175,2770.379188,2810.66368,2994.958586
"14261",14261,"Sf3a1",3830.62642,3986.665547,4379.044619,2405.85561,2455.643568,2402.259225
"14262",14262,"Sf3a2",1230.105825,1307.940519,1270.301699,743.6280977,731.1096679,627.2058306
"14263",14263,"Sf3a3",1497.269434,1596.237318,1505.326937,874.8565855,988.1568711,938.7789536
"14264",14264,"Sf3b1",3562.501791,3605.673864,3659.401226,2077.784391,1885.715138,2001.375239
"14265",14265,"Sf3b2",4696.505599,4530.266051,4568.42446,2705.980022,2672.658829,2870.126358
"14266",14266,"Sf3b3",5095.328971,5036.945712,5492.986553,3740.011903,3451.174744,3433.39373
"14267",14267,"Sf3b4",933.1505906,859.3915484,827.4442262,766.7145909,754.2860551,790.6041134
"14268",14268,"Sf3b5",371.914808,490.9686634,435.0880438,334.1466125,302.3465053,348.109385
"14269",14269,"Sf3b6",514.145794,476.043216,437.0304011,365.7386559,318.1485875,413.0627396
"14270",14270,"Sfi1",127.8156834,98.97928254,121.3973337,250.3061898,219.122206,212.1132987
"14271",14271,"Sfmbt1",109.5563,117.8324792,104.8872963,103.2816802,127.4701294,147.1599441
"14272",14272,"Sfmbt2",1427.114961,1294.586172,1274.186414,969.6327156,914.413821,1001.702516
"14273",14273,"Sfn",1.922040351,7.069948753,0.971178669,37.66743632,16.8555543,17.25323482
"14274",14274,"Sfpq",7196.119075,7213.704378,6746.778215,4317.174234,4542.571885,4702.013937
"14275",14275,"Sfr1",1310.83152,1156.329396,1215.915694,925.8898864,932.3228474,1000.68762
"14276",14276,"Sfrp2",2.883060527,7.069948753,3.884714677,6.075392955,4.213888576,7.104273162
"14277",14277,"Sfswap",714.9990107,802.0464085,889.599661,698.6701898,779.5693866,735.7997204
"14278",14278,"Sft2d1",41.32386755,33.77864404,39.81832544,46.17298646,56.88749578,61.90866613
"14279",14279,"Sft2d2",56.70019037,63.62953878,77.69429354,193.197496,195.9458188,202.9792332
"14280",14280,"Sft2d3",22.10346404,32.99309418,44.67421878,24.30157182,23.17638717,23.34261182
"14281",14281,"Sfxn1",898.5538643,845.2516509,807.0494741,738.7677833,705.8263365,703.3230431
"14282",14282,"Sfxn2",79.76467458,80.91163573,53.41482681,57.10869378,62.1548565,59.8788738
"14283",14283,"Sfxn3",156.6462886,201.8863144,164.1291951,208.9935177,186.4645695,189.7855831
"14284",14284,"Sfxn4",23.06448422,26.70869529,36.90478943,27.94680759,24.22985931,17.25323482
"14285",14285,"Sfxn5",56.70019037,55.77404016,52.44364814,74.11979405,52.6736072,60.89376996
"14286",14286,"Sgca",0,2.356649584,3.884714677,8.505550137,6.320832864,9.134065494
"14287",14287,"Sgcb",381.5250097,367.6373352,338.9413556,405.8362494,342.3784468,350.1391773
"14288",14288,"Sgcd",0.961020176,0.785549861,0.971178669,7.290471546,2.106944288,2.029792332
"14289",14289,"Sgce",354.6164448,332.2875914,349.6243209,345.0823199,369.7687225,361.3030351
"14290",14290,"Sgf29",320.0197185,348.7841385,402.0679691,291.6188618,230.7103995,276.0517572
"14291",14291,"Sgip1",505.4966124,564.8103504,500.1570146,699.8852684,611.0138435,671.8612619
"14292",14292,"Sgk1",716.9210511,703.067126,856.5795862,377.8894418,401.3728869,384.6456469
"14293",14293,"Sgms1",389.2131712,420.2691759,466.1657612,424.0624283,415.0680247,396.8244009
"14294",14294,"Sgms1os1",24.02550439,7.069948753,5.827072015,13.3658645,12.64166573,14.20854632
"14295",14295,"Sgms2",115.3224211,164.179921,151.5038724,221.1443036,217.0152617,226.321845
"14296",14296,"Sgo1",486.2762089,520.0340083,520.5517667,370.5989703,391.8916376,371.4519968
"14297",14297,"Sgo2a",1258.93643,1282.017374,1199.405656,894.297843,843.8311873,929.6448881
"14298",14298,"Sgpl1",1194.548078,1216.031185,1201.348014,1927.114645,1846.736668,1936.421885
"14299",14299,"Sgpp1",481.471108,500.3952617,470.0504759,515.1933226,605.7464828,607.9228035
"14300",14300,"Sgpp2",104.7511991,83.26828531,65.06897084,104.4967588,109.561103,55.81928913
"14301",14301,"Sgsh",242.1770843,188.5319667,186.4663045,134.8737236,178.0367923,180.6515176
"14302",14302,"Sgsm1",286.3840124,291.4389986,283.5841714,380.319599,357.1270568,372.4668929
"14303",14303,"Sgsm2",257.5534071,261.5881039,359.3361076,325.6410624,321.3090039,334.9157348
"14304",14304,"Sgsm3",526.6390563,472.9010166,510.83998,385.1799134,389.7846933,367.3924121
"14305",14305,"Sgta",1222.417663,1241.168781,1226.598659,968.4176371,959.7131232,884.9894568
"14306",14306,"Sgtb",338.2791018,291.4389986,353.5090356,674.368618,646.8318964,655.6229233
"14307",14307,"Sh2b1",535.2882379,522.3906579,634.179671,486.0314364,475.1159369,462.7926517
"14308",14308,"Sh2b2",306.565436,296.9378476,347.6819636,292.8339404,289.7048396,304.4688498
"14309",14309,"Sh2b3",881.2555011,813.8296564,870.1760876,743.6280977,777.4624423,791.6190095
"14310",14310,"Sh2d2a",1.922040351,3.142199446,4.855893346,1.215078591,9.481249296,7.104273162
"14311",14311,"Sh2d3c",119.1665018,97.40818282,141.7920857,307.4148835,350.806224,270.9772763
"14312",14312,"Sh2d4b",7.688161405,16.49654709,8.740608023,7.290471546,5.26736072,7.104273162
"14313",14313,"Sh2d5",15.37632281,50.27519113,23.30828806,70.47455828,75.84999437,72.05762779
"14314",14314,"Sh2d6",0,3.927749307,0,10.93570732,21.06944288,17.25323482
"14315",14315,"Sh3bgrl",591.027408,537.3161052,536.0906254,759.4241194,775.355498,809.8871405
"14316",14316,"Sh3bgrl2",49.01202896,66.77173822,89.34843757,161.6054526,149.5930444,160.3535942
"14317",14317,"Sh3bgrl3",1260.85847,1118.623003,1232.425731,1150.679426,1054.525616,1235.128634
"14318",14318,"Sh3bp1",219.1126001,230.9516593,192.2933765,190.7673388,198.0527631,223.2771565
"14319",14319,"Sh3bp2",137.4258851,164.179921,112.6567256,187.122103,155.9138773,173.5472444
"14320",14320,"Sh3bp5",339.240122,409.2714778,398.1832544,336.5767697,230.7103995,252.7091453
"14321",14321,"Sh3bp5l",419.9658168,439.1223725,429.2609718,472.6655719,435.0839955,478.0160942
"14322",14322,"Sh3d21",2.883060527,1.571099723,4.855893346,2.430157182,6.320832864,0
"14323",14323,"Sh3gl1",411.3166352,480.7565152,404.0103264,286.7585475,289.7048396,329.841254
"14324",14324,"Sh3gl3",279.6568711,350.3552382,299.1230301,147.0245095,127.4701294,120.7726438
"14325",14325,"Sh3glb1",1618.357976,1588.38182,1498.528687,701.100347,811.1735509,874.8404951
