"","gene"
"9002","FUN_046727_PLXNA3_2"
"9003","FUN_008109_MIEN1"
"9004","FUN_008374_SLC6A9"
"9005","FUN_010854_MICAL3_5"
"9006","FUN_054568_hypothetical_protein"
"9007","FUN_022558_NRD1_2"
"9008","FUN_022083_hypothetical_protein"
"9009","FUN_035368_hypothetical_protein"
"9010","FUN_026095_FILIP1_1"
"9011","FUN_044483_BTN1A1_10"
"9012","FUN_044878_l3mbtl3"
"9013","FUN_011375_hypothetical_protein"
"9014","FUN_020073_hypothetical_protein"
"9015","FUN_011646_hypothetical_protein"
"9016","FUN_046123_MAPK4"
"9017","FUN_039014_hypothetical_protein"
"9018","FUN_054054_hypothetical_protein"
"9019","FUN_046460_PTPN1_1"
"9020","FUN_004252_TP53RK"
"9021","FUN_026334_LRRC20"
"9022","FUN_038790_NDUFA2"
"9023","FUN_043918_hypothetical_protein"
"9024","FUN_003820_MAGI1_1"
"9025","FUN_008620_hypothetical_protein"
"9026","FUN_006890_GNA13_3"
"9027","FUN_043702_hypothetical_protein"
"9028","FUN_051186_OLFM2_2"
"9029","FUN_014604_hypothetical_protein"
"9030","FUN_003265_hypothetical_protein"
"9031","FUN_056980_hypothetical_protein"
"9032","FUN_034200_PPT2_2"
"9033","FUN_024317_CCDC17_1"
"9034","FUN_051982_hypothetical_protein"
"9035","FUN_011773_hypothetical_protein"
"9036","FUN_010341_ABLIM3_3"
"9037","FUN_041264_PPFIBP1_4"
"9038","FUN_003571_hypothetical_protein"
"9039","FUN_048663_DPY30"
"9040","FUN_044944_TBRG4"
"9041","FUN_005172_RUFY1"
"9042","FUN_026264_DOC2A_3"
"9043","FUN_021233_hypothetical_protein"
"9044","FUN_038106_hypothetical_protein"
"9045","FUN_007735_hypothetical_protein"
"9046","FUN_042582_FZR1_1"
"9047","FUN_030365_hypothetical_protein"
"9048","FUN_012355_PLEKHH2"
"9049","FUN_000981_hypothetical_protein"
"9050","FUN_023293_hypothetical_protein"
"9051","FUN_046816_GATA1"
"9052","FUN_011378_hypothetical_protein"
"9053","FUN_054702_hypothetical_protein"
"9054","FUN_041146_WNT7B_2"
"9055","FUN_028682_hypothetical_protein"
"9056","FUN_035634_RAB7A_2"
"9057","FUN_006365_BACH2_2"
"9058","FUN_055739_DCAF4"
"9059","FUN_003390_LAMB3"
"9060","FUN_002431_ABCA2"
"9061","FUN_045303_hypothetical_protein"
"9062","FUN_038204_hypothetical_protein"
"9063","FUN_052308_hypothetical_protein"
"9064","FUN_044887_hypothetical_protein"
"9065","FUN_038520_VAV2_1"
"9066","FUN_034948_CNTN3_1"
"9067","FUN_009461_hypothetical_protein"
"9068","FUN_004624_hypothetical_protein"
"9069","FUN_030046_hypothetical_protein"
"9070","FUN_037551_hypothetical_protein"
"9071","FUN_038690_HERC1_2"
"9072","FUN_034461_hypothetical_protein"
"9073","FUN_011960_hypothetical_protein"
"9074","FUN_057282_hypothetical_protein"
"9075","FUN_059237_AMICA1_31"
"9076","FUN_034770_hypothetical_protein"
"9077","FUN_050639_OPHN1_3"
"9078","FUN_005444_CCL14_1"
"9079","FUN_038131_hypothetical_protein"
"9080","FUN_011276_HIPK3_4"
"9081","FUN_054350_hypothetical_protein"
"9082","FUN_043765_hypothetical_protein"
"9083","FUN_053852_DCTN6"
"9084","FUN_030660_hypothetical_protein"
"9085","FUN_013469_HERC5_2"
"9086","FUN_014096_MBOAT1_2"
"9087","FUN_009540_DNAH7_4"
"9088","FUN_031075_THBS1_2"
"9089","FUN_039876_KCTD16_2"
"9090","FUN_012375_hypothetical_protein"
"9091","FUN_035064_ARL6IP5_2"
"9092","FUN_051725_H3F3A_4"
"9093","FUN_022705_hypothetical_protein"
"9094","FUN_004200_RPL29"
"9095","FUN_054705_FAT1_3"
"9096","FUN_016974_hypothetical_protein"
"9097","FUN_025429_hypothetical_protein"
"9098","FUN_031139_hypothetical_protein"
"9099","FUN_023441_hypothetical_protein"
"9100","FUN_055154_PRRC2C"
"9101","FUN_039502_hypothetical_protein"
"9102","FUN_047232_MAD1L1_1"
"9103","FUN_002114_CIZ1"
"9104","FUN_007868_FOXRED2"
"9105","FUN_002413_RAB14_1"
"9106","FUN_058649_PRMT2"
"9107","FUN_040010_hypothetical_protein"
"9108","FUN_025072_GABRR3_1"
"9109","FUN_054066_hypothetical_protein"
"9110","FUN_027411_MLST8"
"9111","FUN_022421_hypothetical_protein"
"9112","FUN_003045_ZRANB3_1"
"9113","FUN_027096_hypothetical_protein"
"9114","FUN_050638_OPHN1_2"
"9115","FUN_031649_FZD6_1"
"9116","FUN_035938_hypothetical_protein"
"9117","FUN_020081_VMP1_1"
"9118","FUN_039917_GUCY2F_7"
"9119","FUN_058728_hypothetical_protein"
"9120","FUN_039103_hypothetical_protein"
"9121","FUN_037449_hypothetical_protein"
"9122","FUN_033982_PRDM9_27"
"9123","FUN_058101_hypothetical_protein"
"9124","FUN_041824_nav2"
"9125","FUN_016503_SLMO1"
"9126","FUN_026940_SAR1A_2"
"9127","FUN_044046_PDE7A_1"
"9128","FUN_020593_LIPT2"
"9129","FUN_039008_RIN1_2"
"9130","FUN_003539_NINJ1_1"
"9131","FUN_004574_hypothetical_protein"
"9132","FUN_033784_KCNJ11_2"
"9133","FUN_057386_TIA1"
"9134","FUN_005319_SMIM19"
"9135","FUN_054569_hypothetical_protein"
"9136","FUN_025356_hypothetical_protein"
"9137","FUN_040365_PIK3CG"
"9138","FUN_009735_EHD1_1"
"9139","FUN_007695_hypothetical_protein"
"9140","FUN_037409_FHDC1_2"
"9141","FUN_005257_hypothetical_protein"
"9142","FUN_013611_hypothetical_protein"
"9143","FUN_001271_PRPF40A_2"
"9144","FUN_054446_PDS5A_1"
"9145","FUN_029012_hypothetical_protein"
"9146","FUN_018617_hypothetical_protein"
"9147","FUN_041610_hypothetical_protein"
"9148","FUN_058754_hypothetical_protein"
"9149","FUN_023898_hypothetical_protein"
"9150","FUN_001562_hypothetical_protein"
"9151","FUN_002559_KSR2_1"
"9152","FUN_039189_FOSL1_2"
"9153","FUN_021790_hypothetical_protein"
"9154","FUN_052964_CLNS1A"
"9155","FUN_028648_hypothetical_protein"
"9156","FUN_044033_MCMDC2_2"
"9157","FUN_041921_MAGI2_8"
"9158","FUN_051976_CDCA8"
"9159","FUN_051512_hypothetical_protein"
"9160","FUN_001079_LRP1B_4"
"9161","FUN_033160_IGSF22_2"
"9162","FUN_012366_MCFD2"
"9163","FUN_017985_ARRB2_1"
"9164","FUN_011050_UBE2Q2_1"
"9165","FUN_007123_hypothetical_protein"
"9166","FUN_048013_hypothetical_protein"
"9167","FUN_025788_hypothetical_protein"
"9168","FUN_044218_LNX2_1"
"9169","FUN_040958_hypothetical_protein"
"9170","FUN_038156_UQCR10"
"9171","FUN_053968_hypothetical_protein"
"9172","FUN_020392_GEMIN4"
"9173","FUN_056018_hypothetical_protein"
"9174","FUN_050490_hypothetical_protein"
"9175","FUN_037772_COPZ1"
"9176","FUN_035297_TOX2_2"
"9177","FUN_002510_hypothetical_protein"
"9178","FUN_054914_MARK3_7"
"9179","FUN_033115_hypothetical_protein"
"9180","FUN_012740_hypothetical_protein"
"9181","FUN_011546_hypothetical_protein"
"9182","FUN_009076_hypothetical_protein"
"9183","FUN_002214_ADGRV1_2"
"9184","FUN_016209_clec2d_1"
"9185","FUN_001708_hypothetical_protein"
"9186","FUN_027390_CPPED1_2"
"9187","FUN_003962_hypothetical_protein"
"9188","FUN_016602_hypothetical_protein"
"9189","FUN_006195_hypothetical_protein"
"9190","FUN_050017_hypothetical_protein"
"9191","FUN_058432_hypothetical_protein"
"9192","FUN_060260_ITGA5_4"
"9193","FUN_058872_SIGLEC1_26"
"9194","FUN_010006_ARHGEF6_2"
"9195","FUN_036078_DDR2_2"
"9196","FUN_056150_hmcn2_1"
"9197","FUN_027295_hypothetical_protein"
"9198","FUN_023637_hypothetical_protein"
"9199","FUN_031908_NOL10"
"9200","FUN_029543_hypothetical_protein"
"9201","FUN_022529_hypothetical_protein"
"9202","FUN_003068_hypothetical_protein"
"9203","FUN_004568_GRM7_2"
"9204","FUN_013353_hypothetical_protein"
"9205","FUN_031786_hypothetical_protein"
"9206","FUN_003256_hypothetical_protein"
"9207","FUN_059879_hypothetical_protein"
"9208","FUN_054409_TAPT1_4"
"9209","FUN_036117_hypothetical_protein"
"9210","FUN_060269_hypothetical_protein"
"9211","FUN_024137_PPTC7_2"
"9212","FUN_027204_DCLRE1A"
"9213","FUN_011446_SOS2"
"9214","FUN_026787_DOCK1_6"
"9215","FUN_001957_CMSS1"
"9216","FUN_045338_OTUD7B"
"9217","FUN_002328_RUFY3"
"9218","FUN_017263_hypothetical_protein"
"9219","FUN_018289_hypothetical_protein"
"9220","FUN_040087_hypothetical_protein"
"9221","FUN_042266_hypothetical_protein"
"9222","FUN_006705_hypothetical_protein"
"9223","FUN_026995_hypothetical_protein"
"9224","FUN_011353_hypothetical_protein"
"9225","FUN_023263_hypothetical_protein"
"9226","FUN_048186_NEURL1_2"
"9227","FUN_056816_hypothetical_protein"
"9228","FUN_057324_hypothetical_protein"
"9229","FUN_026160_hypothetical_protein"
"9230","FUN_036340_hypothetical_protein"
"9231","FUN_040468_hypothetical_protein"
"9232","FUN_051613_hypothetical_protein"
"9233","FUN_029564_hypothetical_protein"
"9234","FUN_046351_FAF1_1"
"9235","FUN_037242_SULF2_2"
"9236","FUN_026224_hypothetical_protein"
"9237","FUN_046612_hypothetical_protein"
"9238","FUN_046384_hypothetical_protein"
"9239","FUN_055553_hypothetical_protein"
"9240","FUN_029279_hypothetical_protein"
"9241","FUN_027402_AQP8_2"
"9242","FUN_006429_IVNS1ABPA"
"9243","FUN_011844_EPHX1_1"
"9244","FUN_025028_hypothetical_protein"
"9245","FUN_027360_hypothetical_protein"
"9246","FUN_009601_hypothetical_protein"
"9247","FUN_001645_hypothetical_protein"
"9248","FUN_037676_GPSM2_1"
"9249","FUN_048900_hypothetical_protein"
"9250","FUN_034630_hypothetical_protein"
"9251","FUN_047400_hypothetical_protein"
"9252","FUN_001231_POU1F1_1"
"9253","FUN_050789_hypothetical_protein"
"9254","FUN_028963_hypothetical_protein"
"9255","FUN_005560_hypothetical_protein"
"9256","FUN_024311_hypothetical_protein"
"9257","FUN_053856_hypothetical_protein"
"9258","FUN_020037_BLTP2"
"9259","FUN_059138_hypothetical_protein"
"9260","FUN_046787_PLXNB2_4"
"9261","FUN_051022_hypothetical_protein"
"9262","FUN_015063_hypothetical_protein"
"9263","FUN_056589_hypothetical_protein"
"9264","FUN_036707_hypothetical_protein"
"9265","FUN_014862_CPB1"
"9266","FUN_048707_PI4K2A_1"
"9267","FUN_012064_ATE1_3"
"9268","FUN_048083_hypothetical_protein"
"9269","FUN_006905_TNRC6C_1"
"9270","FUN_018826_LRRC1_5"
"9271","FUN_003743_hypothetical_protein"
"9272","FUN_034527_hypothetical_protein"
"9273","FUN_037023_hypothetical_protein"
"9274","FUN_019376_ANO1_1"
"9275","FUN_005867_hypothetical_protein"
"9276","FUN_041428_hypothetical_protein"
"9277","FUN_035569_GPR62_2"
"9278","FUN_001922_ARPC2"
"9279","FUN_053760_SMEK2_1"
"9280","FUN_047923_hypothetical_protein"
"9281","FUN_012207_hypothetical_protein"
"9282","FUN_053769_hypothetical_protein"
"9283","FUN_008409_hypothetical_protein"
"9284","FUN_019551_SNTB2_3"
"9285","FUN_059761_hypothetical_protein"
"9286","FUN_010591_TLE3_4"
"9287","FUN_041358_SHANK3_3"
"9288","FUN_029571_GABBR1_8"
"9289","FUN_005011_PITX2"
"9290","FUN_007782_hypothetical_protein"
"9291","FUN_045138_AGO3_2"
"9292","FUN_036698_LMBR1L"
"9293","FUN_044062_hypothetical_protein"
"9294","FUN_004672_hypothetical_protein"
"9295","FUN_001824_N6AMT2"
"9296","FUN_030462_hypothetical_protein"
"9297","FUN_010352_hypothetical_protein"
"9298","FUN_030751_SNAP23"
"9299","FUN_023632_CKAP5_2"
"9300","FUN_048713_R3HCC1L"
"9301","FUN_049499_COQ4"
"9302","FUN_009395_hypothetical_protein"
"9303","FUN_005520_MMP15_1"
"9304","FUN_016012_JAZF1_1"
"9305","FUN_028964_hypothetical_protein"
"9306","FUN_048091_hypothetical_protein"
"9307","FUN_057537_hypothetical_protein"
"9308","FUN_049637_hypothetical_protein"
"9309","FUN_021127_TRPC4_3"
"9310","FUN_005796_CBFA2T3_2"
"9311","FUN_018426_hypothetical_protein"
"9312","FUN_025016_COA4"
"9313","FUN_008897_hypothetical_protein"
"9314","FUN_004114_hypothetical_protein"
"9315","FUN_048883_hypothetical_protein"
"9316","FUN_040349_INTS13_3"
"9317","FUN_002476_DPP7"
"9318","FUN_011721_hypothetical_protein"
"9319","FUN_026223_hypothetical_protein"
"9320","FUN_011210_GSE1_3"
"9321","FUN_001194_SLAIN1"
"9322","FUN_003990_PUSL1_2"
"9323","FUN_055636_hypothetical_protein"
"9324","FUN_038977_BANF1"
"9325","FUN_044124_hypothetical_protein"
"9326","FUN_051964_EPN2_2"
"9327","FUN_011134_hypothetical_protein"
"9328","FUN_015435_hypothetical_protein"
"9329","FUN_020945_hypothetical_protein"
"9330","FUN_007569_RASD1_1"
"9331","FUN_034373_hypothetical_protein"
"9332","FUN_007746_hypothetical_protein"
"9333","FUN_007993_hypothetical_protein"
"9334","FUN_034255_hypothetical_protein"
"9335","FUN_001773_NDUFV3_2"
"9336","FUN_037256_HAUS8"
"9337","FUN_047830_hypothetical_protein"
"9338","FUN_021916_hypothetical_protein"
"9339","FUN_048078_hypothetical_protein"
"9340","FUN_018198_hypothetical_protein"
"9341","FUN_045689_RAB35_2"
"9342","FUN_055296_hypothetical_protein"
"9343","FUN_046144_hypothetical_protein"
"9344","FUN_001204_VWA8_6"
"9345","FUN_048280_EVI5L"
"9346","FUN_003112_hypothetical_protein"
"9347","FUN_028702_hypothetical_protein"
"9348","FUN_009344_SKOR1B_1"
"9349","FUN_019632_hypothetical_protein"
"9350","FUN_036179_NBEAL1_3"
"9351","FUN_049859_METAP1_34"
"9352","FUN_054521_PSD3_6"
"9353","FUN_045468_SIGLEC15"
"9354","FUN_051397_ZBTB10_1"
"9355","FUN_016329_hypothetical_protein"
"9356","FUN_044621_hypothetical_protein"
"9357","FUN_045315_hypothetical_protein"
"9358","FUN_023288_hypothetical_protein"
"9359","FUN_031681_LACE1"
"9360","FUN_054737_hypothetical_protein"
"9361","FUN_025034_XRCC4_3"
"9362","FUN_048972_CYP3A4_4"
"9363","FUN_008116_hypothetical_protein"
"9364","FUN_005649_SLC8B1"
"9365","FUN_059094_hypothetical_protein"
"9366","FUN_042231_hypothetical_protein"
"9367","FUN_039629_MAP4K2_2"
"9368","FUN_050829_RIMS2_7"
"9369","FUN_052515_hypothetical_protein"
"9370","FUN_002174_KCNT1_4"
"9371","FUN_020094_POU2AF1"
"9372","FUN_024983_hypothetical_protein"
"9373","FUN_012636_FIGNL1"
"9374","FUN_005651_hypothetical_protein"
"9375","FUN_009256_DDX28"
"9376","FUN_044151_hypothetical_protein"
"9377","FUN_060329_hypothetical_protein"
"9378","FUN_006958_STK32B"
"9379","FUN_008775_SYT3"
"9380","FUN_018308_PDCD10_1"
"9381","FUN_007142_hypothetical_protein"
"9382","FUN_027625_SHISA6_1"
"9383","FUN_052708_C5AR1"
"9384","FUN_049346_hypothetical_protein"
"9385","FUN_050337_ZNHIT1"
"9386","FUN_017957_EXOC6B_1"
"9387","FUN_057085_hypothetical_protein"
"9388","FUN_058608_hypothetical_protein"
"9389","FUN_006630_hypothetical_protein"
"9390","FUN_019261_SPDL1_1"
"9391","FUN_043999_hypothetical_protein"
"9392","FUN_000976_MAATS1"
"9393","FUN_056364_hypothetical_protein"
"9394","FUN_050311_MRM1"
"9395","FUN_029238_hypothetical_protein"
"9396","FUN_003515_hypothetical_protein"
"9397","FUN_010286_ZDHHC9_2"
"9398","FUN_017356_hypothetical_protein"
"9399","FUN_034398_FHOD3_5"
"9400","FUN_023440_hypothetical_protein"
"9401","FUN_029357_CITED4"
"9402","FUN_007747_hypothetical_protein"
"9403","FUN_040783_ATP5C1_1"
"9404","FUN_026897_hypothetical_protein"
"9405","FUN_004679_hypothetical_protein"
"9406","FUN_016482_DTNBP1_1"
"9407","FUN_031565_hypothetical_protein"
"9408","FUN_009215_hypothetical_protein"
"9409","FUN_018879_hypothetical_protein"
"9410","FUN_033300_CIB1"
"9411","FUN_016736_hypothetical_protein"
"9412","FUN_052456_LEKR1"
"9413","FUN_037362_hypothetical_protein"
"9414","FUN_014270_MRPL51"
"9415","FUN_026529_hypothetical_protein"
"9416","FUN_031278_hypothetical_protein"
"9417","FUN_018531_CCDC39_1"
"9418","FUN_023991_hypothetical_protein"
"9419","FUN_011636_BSDC1"
"9420","FUN_034182_ST3GAL1_1"
"9421","FUN_049394_hypothetical_protein"
"9422","FUN_013068_hypothetical_protein"
"9423","FUN_048729_RAB1A_2"
"9424","FUN_035315_STMN3"
"9425","FUN_037841_HSPG2_1"
"9426","FUN_022742_NCBP2"
"9427","FUN_022807_ADGRL2_7"
"9428","FUN_057581_HECTD4_6"
"9429","FUN_052333_hypothetical_protein"
"9430","FUN_058312_hypothetical_protein"
"9431","FUN_022400_hypothetical_protein"
"9432","FUN_050521_hypothetical_protein"
"9433","FUN_060174_hypothetical_protein"
"9434","FUN_004321_CAMTA1_3"
"9435","FUN_019351_hypothetical_protein"
"9436","FUN_013589_NR3C2_3"
"9437","FUN_041873_PPFIA2_3"
"9438","FUN_018576_CRLF1_1"
"9439","FUN_013938_hypothetical_protein"
"9440","FUN_024330_SIGMAR1"
"9441","FUN_024123_hypothetical_protein"
"9442","FUN_018227_hypothetical_protein"
"9443","FUN_041487_PLXNA4_7"
"9444","FUN_055978_hypothetical_protein"
"9445","FUN_037435_EPHB4B"
"9446","FUN_031529_TMEM30A_1"
"9447","FUN_007211_ighv1-3_8"
"9448","FUN_033511_CADPS2_6"
"9449","FUN_030950_MDGA2_6"
"9450","FUN_033993_hypothetical_protein"
"9451","FUN_023254_hypothetical_protein"
"9452","FUN_008634_hypothetical_protein"
"9453","FUN_009950_hypothetical_protein"
"9454","FUN_018314_hypothetical_protein"
"9455","FUN_036473_hypothetical_protein"
"9456","FUN_025443_hypothetical_protein"
"9457","FUN_051517_ANGPT2_2"
"9458","FUN_024258_hypothetical_protein"
"9459","FUN_027677_hypothetical_protein"
"9460","FUN_054619_DNAH6_2"
"9461","FUN_047802_RUNX1_2"
"9462","FUN_018843_ABCF2_1"
"9463","FUN_048442_gyg2"
"9464","FUN_022981_hypothetical_protein"
"9465","FUN_028502_SMARCA4_2"
"9466","FUN_014083_MTSS1_3"
"9467","FUN_015653_hypothetical_protein"
"9468","FUN_018714_hypothetical_protein"
"9469","FUN_030323_hypothetical_protein"
"9470","FUN_033865_hypothetical_protein"
"9471","FUN_044157_hypothetical_protein"
"9472","FUN_013479_hypothetical_protein"
"9473","FUN_024932_DCHS1_4"
"9474","FUN_030086_hypothetical_protein"
"9475","FUN_019888_FZD4_1"
"9476","FUN_025030_hypothetical_protein"
"9477","FUN_058999_CCL14_16"
"9478","FUN_032399_TTBK1_4"
"9479","FUN_007129_hypothetical_protein"
"9480","FUN_033674_hypothetical_protein"
"9481","FUN_004613_CAND2"
"9482","FUN_015583_hypothetical_protein"
"9483","FUN_023816_hypothetical_protein"
"9484","FUN_035644_hypothetical_protein"
"9485","FUN_044475_hypothetical_protein"
"9486","FUN_014169_LPCAT1_1"
"9487","FUN_040862_CELF2_3"
"9488","FUN_006577_NCOA7"
"9489","FUN_003828_MAGI1_4"
"9490","FUN_033336_LRRK2"
"9491","FUN_032272_hypothetical_protein"
"9492","FUN_022389_RC3H1_2"
"9493","FUN_022672_MBD3_2"
"9494","FUN_022985_CAMSAP2_1"
"9495","FUN_054075_hypothetical_protein"
"9496","FUN_019050_hypothetical_protein"
"9497","FUN_046754_OTUD5_3"
"9498","FUN_024488_hypothetical_protein"
"9499","FUN_002566_NOS1_3"
"9500","FUN_044942_GLIPR2"
"9501","FUN_052330_MAPK6"
"9502","FUN_011254_hypothetical_protein"
"9503","FUN_008588_TLR5_2"
"9504","FUN_057342_OSBP2"
"9505","FUN_055264_hypothetical_protein"
"9506","FUN_021661_hypothetical_protein"
"9507","FUN_022287_hypothetical_protein"
"9508","FUN_001785_hypothetical_protein"
"9509","FUN_019292_CETN2_1"
"9510","FUN_007758_hypothetical_protein"
"9511","FUN_005333_LYG2_3"
"9512","FUN_000948_ECRG4A_1"
"9513","FUN_015742_ULK4_2"
"9514","FUN_025430_PCDHGC5_3"
"9515","FUN_022200_ABHD17C_1"
"9516","FUN_007332_RBFOX1_1"
"9517","FUN_025696_RFX3_2"
"9518","FUN_048103_IL1R1_3"
"9519","FUN_051222_DGAT1_5"
"9520","FUN_006300_PROX2"
"9521","FUN_036367_GGT7_1"
"9522","FUN_040506_RAB21_1"
"9523","FUN_034309_hypothetical_protein"
"9524","FUN_022982_KIF14"
"9525","FUN_026259_hypothetical_protein"
"9526","FUN_049461_TMC2A_2"
"9527","FUN_027436_NPTX2_2"
"9528","FUN_002017_hypothetical_protein"
"9529","FUN_014436_ADCY2_4"
"9530","FUN_059275_hypothetical_protein"
"9531","FUN_008463_hypothetical_protein"
"9532","FUN_004354_EPHA8_2"
"9533","FUN_044941_hypothetical_protein"
"9534","FUN_059937_hypothetical_protein"
"9535","FUN_015351_hypothetical_protein"
"9536","FUN_010101_SORBS2_1"
"9537","FUN_001290_MYO3B_2"
"9538","FUN_011443_CDKN3"
"9539","FUN_012083_ANAPC1_1"
"9540","FUN_044238_CFAP44"
"9541","FUN_056005_hypothetical_protein"
"9542","FUN_040963_TAFA5_1"
"9543","FUN_013843_SNAPC3"
"9544","FUN_022544_hypothetical_protein"
"9545","FUN_030189_hypothetical_protein"
"9546","FUN_056563_hypothetical_protein"
"9547","FUN_009103_CLN6"
"9548","FUN_023151_hypothetical_protein"
"9549","FUN_030392_hypothetical_protein"
"9550","FUN_006087_MED23_1"
"9551","FUN_009961_KCNK4_1"
"9552","FUN_005432_hypothetical_protein"
"9553","FUN_026032_hypothetical_protein"
"9554","FUN_045174_hypothetical_protein"
"9555","FUN_038530_BRD3_4"
"9556","FUN_013082_hypothetical_protein"
"9557","FUN_042319_hypothetical_protein"
"9558","FUN_049636_C1QBP"
"9559","FUN_044058_hypothetical_protein"
"9560","FUN_026780_DOCK1_3"
"9561","FUN_016670_CCDC13"
"9562","FUN_031425_REEP1"
"9563","FUN_012765_hypothetical_protein"
"9564","FUN_032045_LRFN2_2"
"9565","FUN_049559_THNSL2"
"9566","FUN_030663_hypothetical_protein"
"9567","FUN_006389_UBE2J1_4"
"9568","FUN_037544_hypothetical_protein"
"9569","FUN_050611_hypothetical_protein"
"9570","FUN_045209_PLCL2_2"
"9571","FUN_011187_DUSP15"
"9572","FUN_018184_hypothetical_protein"
"9573","FUN_028466_hypothetical_protein"
"9574","FUN_026262_DOC2B_1"
"9575","FUN_012739_hypothetical_protein"
"9576","FUN_039116_GRPEL2"
"9577","FUN_001225_KCTD4"
"9578","FUN_020117_hypothetical_protein"
"9579","FUN_052044_hypothetical_protein"
"9580","FUN_029310_GRB10_3"
"9581","FUN_047413_hypothetical_protein"
"9582","FUN_015463_hypothetical_protein"
"9583","FUN_039960_MRPL3"
"9584","FUN_003587_proser3"
"9585","FUN_022911_DDX49"
"9586","FUN_051394_hypothetical_protein"
"9587","FUN_032033_Mhc2_8"
"9588","FUN_029281_hypothetical_protein"
"9589","FUN_032947_CDX2"
"9590","FUN_041107_DOCK4_2"
"9591","FUN_010698_hypothetical_protein"
"9592","FUN_059942_hypothetical_protein"
"9593","FUN_008414_HSF5_4"
"9594","FUN_029519_hypothetical_protein"
"9595","FUN_049982_TTC33_1"
"9596","FUN_042495_GNA11_3"
"9597","FUN_043060_NRP1_3"
"9598","FUN_003950_CDH1_2"
"9599","FUN_030696_PPP2R3C"
"9600","FUN_019390_FNDC3A_1"
"9601","FUN_003061_FAM20C_1"
"9602","FUN_032788_hypothetical_protein"
"9603","FUN_000746_hypothetical_protein"
"9604","FUN_013818_hypothetical_protein"
"9605","FUN_027361_GUCY2C_1"
"9606","FUN_025993_MDGA2_3"
"9607","FUN_009144_hypothetical_protein"
"9608","FUN_058030_SUSD1"
"9609","FUN_020053_TYW1_1"
"9610","FUN_037192_hypothetical_protein"
"9611","FUN_037554_hypothetical_protein"
"9612","FUN_038814_hypothetical_protein"
"9613","FUN_005743_hypothetical_protein"
"9614","FUN_035527_hypothetical_protein"
"9615","FUN_057268_DCAF1_1"
"9616","FUN_012113_hypothetical_protein"
"9617","FUN_024424_hypothetical_protein"
"9618","FUN_029082_hypothetical_protein"
"9619","FUN_023285_hypothetical_protein"
"9620","FUN_055328_EMILIN1A"
"9621","FUN_041228_ARHGEF39_1"
"9622","FUN_018949_hypothetical_protein"
