"","gene"
"3108","FUN_038490_UBAP1"
"3109","FUN_021314_HECTD3"
"3110","FUN_043126_ESYT2_5"
"3111","FUN_002604_RTN4R"
"3112","FUN_000684_CNTNAP4_1"
"3113","FUN_016561_FABP7_1"
"3114","FUN_048292_hypothetical_protein"
"3115","FUN_048785_hypothetical_protein"
"3116","FUN_038873_hypothetical_protein"
"3117","FUN_014316_hypothetical_protein"
"3118","FUN_027971_NLRP12_88"
"3119","FUN_003095_CALPAIN1"
"3120","FUN_014549_CAPN15"
"3121","FUN_023609_HTATIP2"
"3122","FUN_038151_F2RL1"
"3123","FUN_010988_hypothetical_protein"
"3124","FUN_054682_CYP4V2_3"
"3125","FUN_001946_ABI3BP_1"
"3126","FUN_033734_hypothetical_protein"
"3127","FUN_048289_psmb10"
"3128","FUN_058183_NLRP12_293"
"3129","FUN_036854_TTLL10_2"
"3130","FUN_033553_PRR5L"
"3131","FUN_009729_hypothetical_protein"
"3132","FUN_036215_ATP6AP1_2"
"3133","FUN_048415_PNPLA4"
"3134","FUN_056536_ANTXR1_4"
"3135","FUN_041212_B2M_1"
"3136","FUN_003779_MAPKAPK3_1"
"3137","FUN_056663_GPAT4_3"
"3138","FUN_031325_IMPG1_2"
"3139","FUN_016306_hypothetical_protein"
"3140","FUN_033653_PNPLA8_1"
"3141","FUN_008008_HOXB3A"
"3142","FUN_054014_ABCA1_6"
"3143","FUN_012828_HIF1AN_2"
"3144","FUN_055501_hypothetical_protein"
"3145","FUN_057977_MR1_78"
"3146","FUN_040318_PLEKHA5_1"
"3147","FUN_019439_CSNK1A1_2"
"3148","FUN_050264_hypothetical_protein"
"3149","FUN_035838_TPRG1_2"
"3150","FUN_045075_TRIM35_33"
"3151","FUN_025270_HCAR1_4"
"3152","FUN_047083_QSOX1_2"
"3153","FUN_041900_NDUFB2"
"3154","FUN_032392_NPHP1"
"3155","FUN_028683_ABI2"
"3156","FUN_058848_fmc1_2"
"3157","FUN_041035_hypothetical_protein"
"3158","FUN_050235_hypothetical_protein"
"3159","FUN_051117_EPN3_2"
"3160","FUN_054761_PCM1"
"3161","FUN_004802_CASS4"
"3162","FUN_016667_MMTAG2"
"3163","FUN_042077_hypothetical_protein"
"3164","FUN_021807_hypothetical_protein"
"3165","FUN_052986_p2ry2_2"
"3166","FUN_003159_XPNPEP1"
"3167","FUN_027417_NOXO1_3"
"3168","FUN_001515_hypothetical_protein"
"3169","FUN_018389_PCYT1A_4"
"3170","FUN_028894_hypothetical_protein"
"3171","FUN_013672_GALNT7_2"
"3172","FUN_050873_NLRP12_195"
"3173","FUN_017062_hypothetical_protein"
"3174","FUN_036052_dmrt2b"
"3175","FUN_015004_FAM69C"
"3176","FUN_022210_IL16"
"3177","FUN_049872_hypothetical_protein"
"3178","FUN_000900_hypothetical_protein"
"3179","FUN_036909_CA6"
"3180","FUN_045226_PBX2"
"3181","FUN_037617_STK35_3"
"3182","FUN_045074_TRIM35_32"
"3183","FUN_033032_hypothetical_protein"
"3184","FUN_029551_ADCY2_8"
"3185","FUN_050692_KRT9_3"
"3186","FUN_012334_oxer1"
"3187","FUN_018586_ACVR1_5"
"3188","FUN_014359_RDH13_1"
"3189","FUN_017806_RELL1_2"
"3190","FUN_046248_hypothetical_protein"
"3191","FUN_029883_PKN1_1"
"3192","FUN_016186_sbk2"
"3193","FUN_024457_IL6ST"
"3194","FUN_055546_CEP85L_2"
"3195","FUN_028961_hypothetical_protein"
"3196","FUN_019505_KLHDC4"
"3197","FUN_002357_ANTXR2_1"
"3198","FUN_035946_JAK1_5"
"3199","FUN_046493_SEMA3B"
"3200","FUN_047562_MX1_19"
"3201","FUN_035375_hypothetical_protein"
"3202","FUN_034323_hypothetical_protein"
"3203","FUN_053409_KCNJ1_7"
"3204","FUN_033546_UGT2A3_3"
"3205","FUN_040118_hypothetical_protein"
"3206","FUN_041293_MKLN1"
"3207","FUN_059433_hypothetical_protein"
"3208","FUN_018305_PAK2_1"
"3209","FUN_036502_hypothetical_protein"
"3210","FUN_010846_WFDC1"
"3211","FUN_051248_HYCC1_1"
"3212","FUN_032310_HMX2_2"
"3213","FUN_051877_SDK1_7"
"3214","FUN_002965_hypothetical_protein"
"3215","FUN_038407_ARRDC1_2"
"3216","FUN_042483_hypothetical_protein"
"3217","FUN_048890_hypothetical_protein"
"3218","FUN_050977_ARHGAP27_2"
"3219","FUN_024231_hypothetical_protein"
"3220","FUN_001907_NXPE3_18"
"3221","FUN_023892_CWC27_2"
"3222","FUN_036962_PAX7_8"
"3223","FUN_056095_NLRP12_274"
"3224","FUN_034644_GTPBP6"
"3225","FUN_037396_BAZ2A_2"
"3226","FUN_050808_GRHL2_7"
"3227","FUN_014413_hypothetical_protein"
"3228","FUN_010170_PCGF1"
"3229","FUN_006512_CHST12_3"
"3230","FUN_023983_PAQR3_2"
"3231","FUN_001402_GALNT3"
"3232","FUN_026512_hypothetical_protein"
"3233","FUN_031500_MOCS3_2"
"3234","FUN_030164_hypothetical_protein"
"3235","FUN_019191_SYTL4_1"
"3236","FUN_001588_hypothetical_protein"
"3237","FUN_040267_GPR37_3"
"3238","FUN_040592_PGM3"
"3239","FUN_001774_PKNOX1_1"
"3240","FUN_026886_hypothetical_protein"
"3241","FUN_003088_CAPN2_1"
"3242","FUN_028351_MRPS9_1"
"3243","FUN_009171_ADCY7_1"
"3244","FUN_047163_DENND2D_2"
"3245","FUN_020663_CYSLTR2_1"
"3246","FUN_007704_RAB37_2"
"3247","FUN_031488_MARC2_1"
"3248","FUN_000138_hypothetical_protein"
"3249","FUN_016219_PEX5"
"3250","FUN_034778_ERICH2"
"3251","FUN_033373_SEMA7A_1"
"3252","FUN_042149_hypothetical_protein"
"3253","FUN_016335_hypothetical_protein"
"3254","FUN_017558_ACIN1_2"
"3255","FUN_011848_hypothetical_protein"
"3256","FUN_034302_ATF6B"
"3257","FUN_016783_SYT8"
"3258","FUN_050511_MICU2"
"3259","FUN_002682_TAOK3_1"
"3260","FUN_015528_MAP3K6"
"3261","FUN_050706_KRT12_8"
"3262","FUN_058543_MR1_93"
"3263","FUN_038711_hypothetical_protein"
"3264","FUN_024920_ARFIP2_2"
"3265","FUN_008006_HOXB5A"
"3266","FUN_020480_PPM1D_1"
"3267","FUN_018009_hypothetical_protein"
"3268","FUN_010259_DLG3_1"
"3269","FUN_017574_TRIM7_48"
"3270","FUN_012918_hypothetical_protein"
"3271","FUN_043481_hypothetical_protein"
"3272","FUN_047307_MIEF2"
"3273","FUN_021420_hypothetical_protein"
"3274","FUN_010958_hypothetical_protein"
"3275","FUN_060107_hypothetical_protein"
"3276","FUN_008597_CD2BP2"
"3277","FUN_020328_NLRP14_11"
"3278","FUN_053623_hypothetical_protein"
"3279","FUN_018343_EBNA1BP2_1"
"3280","FUN_034976_CHL1_3"
"3281","FUN_033661_TCF12_4"
"3282","FUN_034311_hypothetical_protein"
"3283","FUN_009496_CRTC3_1"
"3284","FUN_025158_SCARB1_2"
"3285","FUN_035614_FKBP5"
"3286","FUN_055090_hypothetical_protein"
"3287","FUN_056649_hypothetical_protein"
"3288","FUN_026881_PPM1B_2"
"3289","FUN_028659_hypothetical_protein"
"3290","FUN_054926_SYNE2_6"
"3291","FUN_050922_hypothetical_protein"
"3292","FUN_057396_ERLIN2_1"
"3293","FUN_001806_REV1"
"3294","FUN_021456_PLEKHA4_3"
"3295","FUN_016083_hypothetical_protein"
"3296","FUN_049153_B4GALT4_2"
"3297","FUN_038671_hypothetical_protein"
"3298","FUN_047524_ERBB4_15"
"3299","FUN_017966_hypothetical_protein"
"3300","FUN_022745_B3GNT5_2"
"3301","FUN_042321_DAD1_2"
"3302","FUN_028668_SUMO1"
"3303","FUN_046834_REXO1"
"3304","FUN_044849_FZD6_5"
"3305","FUN_027939_hypothetical_protein"
"3306","FUN_057777_ERAP1_2"
"3307","FUN_023486_GLRX2"
"3308","FUN_045966_hypothetical_protein"
"3309","FUN_034808_GIMAP7_2"
"3310","FUN_029768_NLRP12_108"
"3311","FUN_035647_ENO1_1"
"3312","FUN_037058_COX4I2"
"3313","FUN_009622_shk-1"
"3314","FUN_055976_hypothetical_protein"
"3315","FUN_013839_CASP6_7"
"3316","FUN_012585_hypothetical_protein"
"3317","FUN_027691_SPAG9_3"
"3318","FUN_054346_TARBP1"
"3319","FUN_021161_hypothetical_protein"
"3320","FUN_037179_TM9SF4_3"
"3321","FUN_004140_hypothetical_protein"
"3322","FUN_056169_hypothetical_protein"
"3323","FUN_037883_PFKFB1_2"
"3324","FUN_054092_hypothetical_protein"
"3325","FUN_008861_SETD1A_2"
"3326","FUN_039687_hypothetical_protein"
"3327","FUN_052240_NLRP12_227"
"3328","FUN_031808_MEIS2_1"
"3329","FUN_017156_WRNIP1_1"
"3330","FUN_044459_MLLT6_3"
"3331","FUN_060053_NLRC5_2"
"3332","FUN_009628_hypothetical_protein"
"3333","FUN_056164_GADD45G_3"
"3334","FUN_039178_CLDN4_2"
"3335","FUN_051647_SYTL1"
"3336","FUN_033148_ABTB2_6"
"3337","FUN_031538_hypothetical_protein"
"3338","FUN_052280_NLRP14_40"
"3339","FUN_037649_hypothetical_protein"
"3340","FUN_039821_IL12B"
"3341","FUN_014302_hypothetical_protein"
"3342","FUN_033030_PCDHGA12_7"
"3343","FUN_015835_hypothetical_protein"
"3344","FUN_051196_TRIP10_2"
"3345","FUN_042076_hypothetical_protein"
"3346","FUN_027472_IFIT5_6"
"3347","FUN_003509_BAP1"
"3348","FUN_003880_hypothetical_protein"
"3349","FUN_026513_ZCCHC4_2"
"3350","FUN_004255_hypothetical_protein"
"3351","FUN_007386_RAB40C_1"
"3352","FUN_027715_hypothetical_protein"
"3353","FUN_011350_hypothetical_protein"
"3354","FUN_019968_TRAPPC6B_1"
"3355","FUN_044852_hypothetical_protein"
"3356","FUN_053491_hypothetical_protein"
"3357","FUN_040023_HSF1"
"3358","FUN_009151_NAT1_2"
"3359","FUN_041159_CBLL1_3"
"3360","FUN_016026_HACL1"
"3361","FUN_020676_hypothetical_protein"
"3362","FUN_060368_hypothetical_protein"
"3363","FUN_018027_hypothetical_protein"
"3364","FUN_011315_hypothetical_protein"
"3365","FUN_008582_ABCC1"
"3366","FUN_056206_GGT5_3"
"3367","FUN_041055_RASSF3_2"
"3368","FUN_012059_FGFR2_1"
"3369","FUN_028557_EIF3D"
"3370","FUN_037644_hypothetical_protein"
"3371","FUN_002872_TRIM35_9"
"3372","FUN_029088_UBAP2L_1"
"3373","FUN_004810_PTPDC1_1"
"3374","FUN_025039_hypothetical_protein"
"3375","FUN_043267_hypothetical_protein"
"3376","FUN_006591_hypothetical_protein"
"3377","FUN_012491_hypothetical_protein"
"3378","FUN_016563_hypothetical_protein"
"3379","FUN_041204_hypothetical_protein"
"3380","FUN_057838_MR1_18"
"3381","FUN_056191_GPX8"
"3382","FUN_055179_RALGPS2_2"
"3383","FUN_026319_NLRP12_80"
"3384","FUN_007104_NLRP12_6"
"3385","FUN_043040_ARHGAP12_4"
"3386","FUN_024253_hypothetical_protein"
"3387","FUN_049076_hypothetical_protein"
"3388","FUN_056088_FABP7_7"
"3389","FUN_043846_hypothetical_protein"
"3390","FUN_024487_TEX15"
"3391","FUN_035837_TPRG1_1"
"3392","FUN_013298_CTNND1"
"3393","FUN_018274_SOX17"
"3394","FUN_000039_WNT10A_1"
"3395","FUN_001460_COBLL1_1"
"3396","FUN_060345_hypothetical_protein"
"3397","FUN_025607_LGALS9_5"
"3398","FUN_036938_RCC2"
"3399","FUN_040031_BOP1_1"
"3400","FUN_057353_RHBDD3"
"3401","FUN_017598_unc-11_2"
"3402","FUN_058105_hypothetical_protein"
"3403","FUN_024125_PCYOX1"
"3404","FUN_023213_hypothetical_protein"
"3405","FUN_058013_hypothetical_protein"
"3406","FUN_043553_hypothetical_protein"
"3407","FUN_015925_NDRG1_1"
"3408","FUN_043776_hypothetical_protein"
"3409","FUN_020914_hypothetical_protein"
"3410","FUN_033611_PUS7_2"
"3411","FUN_002580_FBXO21_2"
"3412","FUN_024398_hypothetical_protein"
"3413","FUN_037531_hypothetical_protein"
"3414","FUN_050962_hypothetical_protein"
"3415","FUN_047998_ELF1_3"
"3416","FUN_024464_PSD3_1"
"3417","FUN_034430_NLRP12_136"
"3418","FUN_031408_hypothetical_protein"
"3419","FUN_057627_ANXA1_1"
"3420","FUN_015325_CYP7B1"
"3421","FUN_040240_NLRP12_148"
"3422","FUN_037414_ACTL6B_2"
"3423","FUN_024410_hypothetical_protein"
"3424","FUN_033813_hypothetical_protein"
"3425","FUN_012060_FGFR2_2"
"3426","FUN_034328_TMEM42_2"
"3427","FUN_047596_hypothetical_protein"
"3428","FUN_029812_NLRP12_120"
"3429","FUN_011476_LRRC9_3"
"3430","FUN_009075_hypothetical_protein"
"3431","FUN_021438_OGFOD1"
"3432","FUN_007373_EMP2"
"3433","FUN_009669_WNK1_2"
"3434","FUN_039173_WBSCR27"
"3435","FUN_030336_PICK1_1"
"3436","FUN_000162_WDR75_1"
"3437","FUN_018113_hypothetical_protein"
"3438","FUN_021356_PDE3B_1"
"3439","FUN_005182_hypothetical_protein"
"3440","FUN_027050_hypothetical_protein"
"3441","FUN_008089_hypothetical_protein"
"3442","FUN_038566_ATP2A2_3"
"3443","FUN_058128_hypothetical_protein"
"3444","FUN_029080_hypothetical_protein"
"3445","FUN_001561_METTL5"
"3446","FUN_009796_NLRP12_9"
"3447","FUN_018298_MFSD14A"
"3448","FUN_023996_hypothetical_protein"
"3449","FUN_006439_HMCN1_4"
"3450","FUN_043458_GPR87"
"3451","FUN_028831_hypothetical_protein"
"3452","FUN_057756_hypothetical_protein"
"3453","FUN_016629_hypothetical_protein"
"3454","FUN_030192_PRDM9_22"
"3455","FUN_055362_hypothetical_protein"
"3456","FUN_039452_EXD1"
"3457","FUN_038233_ST6GALNAC4"
"3458","FUN_001455_GRB14_1"
"3459","FUN_037017_hypothetical_protein"
"3460","FUN_029004_hypothetical_protein"
"3461","FUN_044708_hypothetical_protein"
"3462","FUN_006046_hypothetical_protein"
"3463","FUN_037669_C1QTNF7"
"3464","FUN_050792_ADCK5_1"
"3465","FUN_010280_LAMP2"
"3466","FUN_027684_ABCC3_1"
"3467","FUN_024846_hypothetical_protein"
"3468","FUN_013256_hypothetical_protein"
"3469","FUN_050713_hypothetical_protein"
"3470","FUN_042283_hypothetical_protein"
"3471","FUN_002492_ARRDC1_1"
"3472","FUN_031519_RALGAPA2_1"
"3473","FUN_033082_IL17B"
"3474","FUN_036551_hypothetical_protein"
"3475","FUN_030260_hypothetical_protein"
"3476","FUN_025637_UCP2_1"
"3477","FUN_021462_PLEKHA7_1"
"3478","FUN_034897_rhebl1"
"3479","FUN_033355_ANO9_2"
"3480","FUN_006116_hypothetical_protein"
"3481","FUN_020888_hypothetical_protein"
"3482","FUN_033304_hypothetical_protein"
"3483","FUN_018068_GBA3"
"3484","FUN_047510_hypothetical_protein"
"3485","FUN_029504_hypothetical_protein"
"3486","FUN_030146_hypothetical_protein"
"3487","FUN_050267_hypothetical_protein"
"3488","FUN_016637_DIS3L2"
"3489","FUN_012625_DLG5_1"
"3490","FUN_028649_TBX19"
"3491","FUN_011176_GAS8_3"
"3492","FUN_054925_SYNE2_5"
"3493","FUN_007720_NTN1_1"
"3494","FUN_058854_hypothetical_protein"
"3495","FUN_033774_NOX5_1"
"3496","FUN_030185_hypothetical_protein"
"3497","FUN_010232_LOXL3_7"
"3498","FUN_037005_hypothetical_protein"
"3499","FUN_022584_HMHA1_1"
"3500","FUN_032606_STC2_1"
"3501","FUN_020913_hypothetical_protein"
"3502","FUN_005551_CCND2_1"
"3503","FUN_019274_NEURL1B"
"3504","FUN_050771_NLRP14_23"
"3505","FUN_032471_hypothetical_protein"
"3506","FUN_032113_hypothetical_protein"
"3507","FUN_010205_ENPP6_2"
"3508","FUN_011310_hypothetical_protein"
"3509","FUN_024255_hypothetical_protein"
"3510","FUN_032434_hypothetical_protein"
"3511","FUN_051089_GIPC1_2"
"3512","FUN_004496_hypothetical_protein"
"3513","FUN_034417_AKAP9_3"
"3514","FUN_055251_hypothetical_protein"
"3515","FUN_058679_B3GNT3_7"
"3516","FUN_050863_NLRP12_191"
"3517","FUN_020149_ANKEF1_1"
"3518","FUN_039309_hypothetical_protein"
"3519","FUN_050651_hypothetical_protein"
"3520","FUN_044640_ACAD11_3"
"3521","FUN_055755_CHAC1"
"3522","FUN_042590_SEMA4E_1"
"3523","FUN_045495_hypothetical_protein"
"3524","FUN_018840_GAREM1"
"3525","FUN_042539_hypothetical_protein"
"3526","FUN_003425_ccnd3"
"3527","FUN_057059_GLTSCR1_2"
"3528","FUN_002319_NPFFR2_1"
"3529","FUN_018246_PDE5A"
"3530","FUN_059288_hypothetical_protein"
"3531","FUN_035780_TGFBR3_2"
"3532","FUN_033921_hypothetical_protein"
"3533","FUN_024218_hypothetical_protein"
"3534","FUN_030770_PROX1_2"
"3535","FUN_033474_LAMB4_2"
"3536","FUN_022631_HCN2_3"
"3537","FUN_012848_hypothetical_protein"
"3538","FUN_043234_CHCHD2_2"
"3539","FUN_003090_CAPN8_2"
"3540","FUN_059076_hypothetical_protein"
"3541","FUN_005799_hypothetical_protein"
"3542","FUN_059426_hypothetical_protein"
"3543","FUN_037942_PLEKHG5_2"
"3544","FUN_048658_JAG1A_1"
"3545","FUN_055385_CNKSR3_6"
"3546","FUN_039731_RBM41"
"3547","FUN_010233_LOXL3_8"
"3548","FUN_033284_TRIM44"
"3549","FUN_031237_PCMT1_3"
"3550","FUN_020905_hypothetical_protein"
"3551","FUN_013333_hypothetical_protein"
"3552","FUN_003089_CAPN2_2"
"3553","FUN_025458_FGF18_2"
"3554","FUN_031496_CNKSR3_3"
"3555","FUN_034809_GIMAP8_22"
"3556","FUN_040252_hypothetical_protein"
"3557","FUN_018165_hypothetical_protein"
"3558","FUN_009695_CKMT1"
"3559","FUN_060202_hypothetical_protein"
"3560","FUN_028007_H3F3C_1"
"3561","FUN_049134_MTIF3"
"3562","FUN_032437_hypothetical_protein"
"3563","FUN_020804_wif1"
"3564","FUN_022014_GLI2_3"
"3565","FUN_016817_hypothetical_protein"
"3566","FUN_000129_hypothetical_protein"
"3567","FUN_060054_EIF4G2_2"
"3568","FUN_051912_hypothetical_protein"
"3569","FUN_032424_PLXNC1_1"
"3570","FUN_027558_GPT2L_1"
"3571","FUN_028750_NOTUM2"
"3572","FUN_014234_PCMTD1"
"3573","FUN_025969_PAK6_1"
"3574","FUN_020079_DHX40"
"3575","FUN_014809_APBB1IP_1"
"3576","FUN_031910_CXCR6"
"3577","FUN_001794_MFSD9"
"3578","FUN_034810_GIMAP8_23"
"3579","FUN_006804_MIA3_2"
"3580","FUN_058810_NLRP12_334"
"3581","FUN_055224_LNX1_4"
"3582","FUN_016142_hypothetical_protein"
"3583","FUN_022661_EEF2_2"
"3584","FUN_034731_IP6K2_1"
"3585","FUN_051090_DNAJB1_2"
"3586","FUN_034436_SUMF1"
"3587","FUN_028005_NLRP12_96"
"3588","FUN_051619_TINAGL1_2"
"3589","FUN_040091_hypothetical_protein"
"3590","FUN_041180_hypothetical_protein"
"3591","FUN_046747_hypothetical_protein"
"3592","FUN_040345_DUS4L"
"3593","FUN_026756_hypothetical_protein"
"3594","FUN_029895_HOOK2"
"3595","FUN_040041_TYK2"
"3596","FUN_020980_hypothetical_protein"
"3597","FUN_037752_ZBTB39"
"3598","FUN_040359_hypothetical_protein"
"3599","FUN_020004_hypothetical_protein"
"3600","FUN_014414_hypothetical_protein"
"3601","FUN_047800_hypothetical_protein"
"3602","FUN_049853_CCBL1_5"
"3603","FUN_044435_hypothetical_protein"
"3604","FUN_024815_SIM2"
"3605","FUN_030193_PRDM9_23"
"3606","FUN_038251_PHYHD1"
"3607","FUN_033940_hypothetical_protein"
"3608","FUN_051675_SESN2"
"3609","FUN_034702_hypothetical_protein"
"3610","FUN_041583_hypothetical_protein"
"3611","FUN_036373_PFKFB1_1"
"3612","FUN_001947_ABI3BP_2"
"3613","FUN_057261_hypothetical_protein"
"3614","FUN_051630_KCNQ4_1"
"3615","FUN_015292_hypothetical_protein"
"3616","FUN_023169_ABCC10"
"3617","FUN_029810_NLRP12_119"
"3618","FUN_046545_hypothetical_protein"
"3619","FUN_028003_hypothetical_protein"
"3620","FUN_009817_hypothetical_protein"
"3621","FUN_009489_VPS33B"
"3622","FUN_030706_RALGAPA1_3"
"3623","FUN_051977_hypothetical_protein"
"3624","FUN_024682_hypothetical_protein"
"3625","FUN_041291_NET1"
"3626","FUN_016212_GABARAPL1"
"3627","FUN_001378_STK24_1"
"3628","FUN_037324_ACSS2_4"
"3629","FUN_011119_hypothetical_protein"
"3630","FUN_021241_hypothetical_protein"
"3631","FUN_024128_hypothetical_protein"
"3632","FUN_029294_SH2D2A"
"3633","FUN_031719_RUNX1_1"
"3634","FUN_017051_PLPP3"
"3635","FUN_008454_DUS1L"
"3636","FUN_030197_hypothetical_protein"
"3637","FUN_055032_hypothetical_protein"
"3638","FUN_050705_KRT12_7"
"3639","FUN_032991_FGF18_4"
"3640","FUN_059997_DAPK1_2"
"3641","FUN_006152_hypothetical_protein"
"3642","FUN_026106_PLEKHA1_2"
"3643","FUN_052174_hypothetical_protein"
"3644","FUN_036214_ATP6AP1_1"
"3645","FUN_055585_UNC93A_1"
"3646","FUN_019961_hypothetical_protein"
"3647","FUN_020530_KSR1_1"
"3648","FUN_007246_RNF44"
"3649","FUN_053133_hypothetical_protein"
"3650","FUN_000114_hypothetical_protein"
"3651","FUN_033364_CCDC33"
"3652","FUN_024000_hypothetical_protein"
"3653","FUN_050902_NLRP12_204"
"3654","FUN_048497_PIBF1_1"
"3655","FUN_022662_BTBD2_1"
"3656","FUN_022332_DNAJC19"
"3657","FUN_011715_EIF3A"
"3658","FUN_051661_arpp21"
"3659","FUN_059437_CCL14_20"
"3660","FUN_006808_TAF1A_2"
"3661","FUN_059999_NLRP12_358"
"3662","FUN_046397_ABL2"
"3663","FUN_034275_hypothetical_protein"
"3664","FUN_056650_ADAMTS13"
"3665","FUN_038096_ACSL6_1"
"3666","FUN_003508_hypothetical_protein"
"3667","FUN_016035_MACC1"
"3668","FUN_010249_hypothetical_protein"
"3669","FUN_024318_hypothetical_protein"
"3670","FUN_019391_CYSLTR1"
"3671","FUN_038506_hypothetical_protein"
"3672","FUN_026877_SIX2_2"
"3673","FUN_009574_ZNRF1_1"
"3674","FUN_019158_hypothetical_protein"
"3675","FUN_058145_SMAD4_5"
"3676","FUN_016907_DNAJB6_1"
"3677","FUN_050263_hypothetical_protein"
"3678","FUN_049524_PSD4"
"3679","FUN_014713_RNPC3_4"
"3680","FUN_019464_MAML1_1"
"3681","FUN_007787_TTC39A_1"
"3682","FUN_039056_RASGRP2"
"3683","FUN_010290_SASH3"
"3684","FUN_017118_PHLPP1_1"
"3685","FUN_041031_SAPCD1"
"3686","FUN_004906_hypothetical_protein"
"3687","FUN_013094_PWWP2B"
"3688","FUN_020900_hypothetical_protein"
"3689","FUN_038361_hypothetical_protein"
"3690","FUN_009437_SIN3A_3"
"3691","FUN_009855_FAT2_3"
"3692","FUN_019192_SYTL4_2"
"3693","FUN_009757_hypothetical_protein"
"3694","FUN_005526_ELMO3_3"
"3695","FUN_026087_KIF13B_2"
"3696","FUN_003437_hypothetical_protein"
"3697","FUN_029363_PPP1R8_2"
"3698","FUN_001490_hypothetical_protein"
"3699","FUN_056694_VPS13A"
"3700","FUN_028438_KPNA2_2"
"3701","FUN_031511_hypothetical_protein"
"3702","FUN_007862_hypothetical_protein"
"3703","FUN_034761_hypothetical_protein"
"3704","FUN_049810_PHLDB1_6"
"3705","FUN_019844_USP16"
"3706","FUN_012356_hypothetical_protein"
"3707","FUN_017454_hypothetical_protein"
"3708","FUN_057752_VAMP8"
"3709","FUN_053269_FOXA3"
"3710","FUN_047953_hypothetical_protein"
"3711","FUN_000315_hypothetical_protein"
"3712","FUN_018870_DHX9"
"3713","FUN_042642_hypothetical_protein"
"3714","FUN_048700_hypothetical_protein"
"3715","FUN_048273_hypothetical_protein"
"3716","FUN_007455_CYTH2_1"
"3717","FUN_037615_hypothetical_protein"
"3718","FUN_017630_hypothetical_protein"
"3719","FUN_043927_NUPL1_1"
"3720","FUN_022288_CNP4"
"3721","FUN_032138_hypothetical_protein"
"3722","FUN_001702_hypothetical_protein"
"3723","FUN_042896_CUL3_4"
"3724","FUN_057674_LMAN2L_2"
"3725","FUN_011987_hypothetical_protein"
"3726","FUN_055665_SERAC1"
"3727","FUN_003216_SENP7_2"
"3728","FUN_014351_WDR24"
"3729","FUN_028860_MS4A4A_4"
"3730","FUN_005582_RASSF10_1"
"3731","FUN_043850_EIF5A_2"
"3732","FUN_014810_APBB1IP_2"
"3733","FUN_010884_hypothetical_protein"
"3734","FUN_007884_ACSF2_1"
"3735","FUN_008235_hypothetical_protein"
"3736","FUN_003780_MAPKAPK3_2"
"3737","FUN_031605_EGLN3_2"
"3738","FUN_016771_hypothetical_protein"
"3739","FUN_040934_CELSR1_3"
"3740","FUN_041693_hypothetical_protein"
"3741","FUN_045965_fam13c_2"
"3742","FUN_047960_hypothetical_protein"
"3743","FUN_009881_hypothetical_protein"
"3744","FUN_001319_nab-1_2"
"3745","FUN_018747_hypothetical_protein"
"3746","FUN_027940_vkorc1"
"3747","FUN_051366_NT5C1A_2"
"3748","FUN_042826_NLRP12_162"
"3749","FUN_045514_hypothetical_protein"
"3750","FUN_035108_hypothetical_protein"
"3751","FUN_027254_hypothetical_protein"
"3752","FUN_026398_hypothetical_protein"
"3753","FUN_043160_EFR3A_2"
"3754","FUN_014506_RMC1_3"
"3755","FUN_019442_ATOH8"
"3756","FUN_030039_NLRP12_129"
"3757","FUN_037709_XCR1_3"
"3758","FUN_052158_hypothetical_protein"
"3759","FUN_018218_MAP4K2_1"
"3760","FUN_039672_CNOT8"
"3761","FUN_009086_MYLK3_1"
"3762","FUN_033111_TBC1D2"
"3763","FUN_030977_hypothetical_protein"
"3764","FUN_018141_PPP3CA_2"
"3765","FUN_044833_VPS13B_10"
"3766","FUN_005525_ELMO3_1"
"3767","FUN_049032_SAT2"
"3768","FUN_052189_hypothetical_protein"
"3769","FUN_009942_STAG2_4"
"3770","FUN_056530_AAK1_3"
"3771","FUN_014393_hypothetical_protein"
